,0
1563,4153268072442220
1564,3536548846530430
1565,30527170916254
1566,341044467459265
1567,2704055109731830
1568,4504938403055890000
1569,180013726281426
1570,213115696201143
1571,4057712659444310
1572,3540591294722210
1573,3558721565234220
1574,372293345568613
1575,36495735548554
1576,2720314091876130
1577,379666273808841
1578,213156417770396
1579,30319086467147
1580,3559474007369940
1581,180034723001328
1582,6011834441237130
1583,3579461271969350
1584,180042824785756
1585,6011546819328570
1586,30050554868223
1587,378997174191875
1588,180020126352095
1589,4520053483762210
1590,3593906287057230
1591,6586628156439250
1592,3542474154436700
1593,5403202041746740
1594,30294577313037
1595,377538780585406
1596,374901161154106
1597,5474422125632280
1598,30537187097600
1599,213132040651394
1600,4098698318309080
1601,3598540706074420
1602,3599725790580350
1603,4641089883004630000
1604,503888173534
1605,3525344853449340
1606,213135809304014
1607,4585724737086160000
1608,3514858401582400
1609,4604105308645630
1610,6561618195783210
1611,3561633263874500
1612,4380527825592
1613,568476923723
1614,3541874076774450
1615,346995413574165
1616,180054712952711
1617,501846524616
1618,4422846486166900
1619,4791975319666020
1620,6011723732897970
1621,6011751842297770
1622,4140313127997150
1623,4998124686032
1624,2227326682990730
1625,2293133357861100
1626,585639119734
1627,3528424398962980
1628,180083661033181
1629,4849360305532210000
1630,3503964885011050
1631,5373317672174570
1632,4917188127465470
1633,4547396742884490
1634,3511863884674800
1635,4089010364709800000
1636,4152797946775550
1637,2266453723304720
1638,4808212548037870
1639,3590582107628300
1640,180044446545279
1641,38354121800632
1642,3545114455148110
1643,676217371795
1644,213197622619036
1645,676128850481
1646,4972867334427160
1647,4429888563200110000
1648,4273418948992170000
1649,60477591238
1650,2628468894822270
1651,3561460359720770
1652,6560297256469970
1653,3521915874559140
1654,3589994442597350
1655,4535414525724440
1656,180000194124428
1657,639088538496
1658,2245587065598340
1659,4096486293825570
1660,340637426972673
1661,213125012087969
1662,346403247720187
1663,4842046440404970
1664,180075234938581
1665,3524480143138300
1666,4576834726573750
1667,372130895327455
1668,30294473357856
1669,341962437489577
1670,6011512880580470
1671,4708839997438
1672,213175078415323
1673,6011334256938730
1674,4676645365442420
1675,6011668701870260
1676,4775243992008
1677,30340557830563
1678,36599484211254
1679,676396147818
1680,3599372622294410
1681,6011478691808680
1682,4148384857047450000
1683,2720241251229000
1684,3539896505196310
1685,4068892440515
1686,213173287133084
1687,4627499138249010
1688,4280003029257490000
1689,503889159334
1690,676202952146
1691,4906226708109
1692,3575609864106970
1693,180039809526064
1694,5309401701213490
1695,213122299188446
1696,3521565485478530
1697,347222593193156
1698,213148034806968
1699,4410851415583180000
1700,4362790446025
1701,4891869173102
1702,4880029749350510000
1703,3587742215580220
1704,4336599786666
1705,180045662578241
1706,30026446973223
1707,4223482652520
1708,676382962105
1709,4677693211902160
1710,4454543332726020000
1711,4165548640036580
1712,4384808032484670000
1713,38753469098339
1714,4599417828669
1715,4976852878979140
1716,3553349823947140
1717,3569815609681050
1718,6544383344737690
1719,502026313093
1720,589318971431
1721,3566826246674690
1722,4224201577023570000
1723,347881406654314
1724,4461851113852740
1725,180020946808722
1726,6527077920141110
1727,30020197820923
1728,3540208752511370
1729,4010600211663
1730,2287328026258760
1731,3538884873871650
1732,36154000624539
1733,4746050757525450
1734,2242294832045870
1735,4051776906138320000
1736,213144381296903
1737,4757966867709530000
1738,30002966940082
1739,4039651233706
1740,4515537611363
1741,374589717498299
1742,213150860960141
1743,371987979750352
1744,4238686797680790
1745,38557394581826
1746,377132753086087
1747,180073662122919
1748,4756551790622820
1749,2272757102426460
1750,30148427107983
1751,5256061455386990
1752,2245203438817410
1753,4197661854224
1754,6011705962962920
1755,3501465304262600
1756,6011822289646340
1757,4373856174283710000
1758,4474687677939600
1759,30518142948475
1760,213185318621952
1761,344218342902882
1762,38326428550987
1763,4497947477281
1764,375682699434611
1765,4385440095599280
1766,3509787387489740
1767,4773446975482230
1768,4978908450603970000
1769,5195202496933800
1770,346114469578654
1771,4943883389021850
1772,6555799920053350
1773,30287578211382
1774,??4654492346226715
1775,38174174164276
1776,4904757255830
1777,2247877680665330
1778,180089469548205
1779,4758465633196180000
1780,4286394301921930
1781,501894757704
1782,3501886853985930
1783,3599432066413160
1784,4505246526164740
1785,213170709919041
1786,4680582583709730
1787,30512633549223
1788,4643868746937
1789,6011393970560170
1790,4346601341265430000
1791,2310177474915390
1792,348647211257315
1793,567010421236
1794,4536766104130010
1795,3546545436446520
1796,3543356410437940
1797,4643861993825
1798,3541113589610500
1799,372652201470539
1800,6011419054004940
1801,4735628607837
1802,6551621823234530
1803,348423815890111
1804,30420041677091
1805,4923805834601530
1806,4195216824123860
1807,4573177892216820
1808,36775234803398
1809,6587370973978570
1810,3565034602248150
1811,4896476773269
1812,2720384052199670
1813,3531242063260070
1814,4564725299989250
1815,676359280366
1816,36901921155476
1817,4128922322230720000
1818,3513680376518910
1819,4269763309581330
1820,2469062692355180
1821,6011953438098410
1822,4703621571987750
1823,3502373939960180
1824,4387520062701
1825,346660531424079
1826,4572782136074730000
1827,4278960383470050
1828,347383532503622
1829,6011585968520060
1830,3594901703114710
1831,4331523636823260
1832,5247209401356560
1833,4321706641901940000
1834,4239106760192
1835,3550843406498110
1836,4476073439547
1837,6520322426642450
1838,501813423339
1839,4577154459040550
1840,676102718654
1841,4099658169259460
1842,4619312152523850
1843,341085344133730
1844,4457709022709340
1845,5481982104716860
1846,180091588501818
1847,30265177976761
1848,374399557707407
1849,60484953694
1850,4353731723269420000
1851,6011944348906860
1852,4634285582690
1853,3508375427291980
1854,3530123493613450
1855,4526679658188690000
1856,6011458397852030
1857,30559188552029
1858,4023099454225980000
1859,348038165636672
1860,3537952074296320
1861,3500205120126250
1862,3573407229279750
1863,4863656830559840
1864,502012550849
1865,6515578640374080
1866,370807070508437
1867,4917487163120130
1868,4211219477989770
1869,4609719510004
1870,4610592570022820000
1871,6011767430411790
1872,4935316388188040000
1873,4108370731338420
1874,4610079813125640000
1875,502000271242
1876,2279033244770410
1877,5133226162856130
1878,3572644234580340
1879,2701352770593750
1880,3519136718171370
1881,213184476702779
1882,213188519721407
1883,6011926360557330
1884,6011454411052540
1885,2239394431725450
1886,6011128128979210
1887,3596364125695270
1888,6581683157488290
1889,3542707716713170
1890,6553487308527940
1891,370359038106706
1892,4272666291448960000
1893,4526976183015520
1894,3533676920362020
1895,180025574755681
1896,60416821423
1897,3532292838621400
1898,4924185428960500
1899,6011167325881350
1900,370878114703151
1901,5435620744470080
1902,6547899462899430
1903,373561630748234
1904,3518741940168090
1905,2227037430172310
1906,60487359642
1907,180081872903788
1908,30582645173536
1909,3509918136007150
1910,213161444261294
1911,4383138034535900000
1912,4134348635320
1913,563998577560
1914,3597291481093700
1915,639059757273
1916,3560835114039010
1917,4469420236773
1918,676386739343
1919,3501037290600370
1920,6518063100143480
1921,4815066714415200
1922,213131264196029
1923,3519262722559630
1924,4183618145253620
1925,4794413093121080
1926,4368155626882310000
1927,570415518655
1928,578982505039
1929,4821862455048960
1930,4142833580254490000
1931,342421049305415
1932,6509607266025790
1933,3545128782875560
1934,373080797434876
1935,3552778706751570
1936,4249987268865240
1937,30412588275066
1938,180046317707912
1939,30351270235295
1940,6579945131311350
1941,3596329269644430
1942,5467032869973850
1943,180057124086531
1944,4979637221632
1945,3531646246055770
1946,4022872581704340
1947,2275492251197950
1948,675953377149
1949,180095075027559
1950,3572844471997310
1951,3595784570496760
1952,370111308352340
1953,630464965403
1954,2450887789983900
1955,180079775563436
1956,6011974717623970
1957,6513317723602200
1958,3555975577377360
1959,4131742047079730
1960,4246512868245280
1961,180039341025021
1962,4820019446254280
1963,4334871172761100000
1964,180066786898786
1965,4743974667173530000
1966,213147488172521
1967,213171046817591
1968,4857182232173680
1969,180052645702385
1970,3531066216544940
1971,375885516604718
1972,348943953619238
1973,675901235332
1974,6555836289685260
1975,4100165391324570
1976,180002167035201
1977,4603573282561630
1978,3537466808481920
1979,4890183371996050
1980,3551393462526650
1981,3528919106283320
1982,4018360149518000
1983,213164616097611
1984,340355203018111
1985,30299024283725
1986,36774467855399
1987,567622447793
1988,503812445636
1989,3575020130231900
1990,3543761349746450
1991,3550734393097030
1992,4409304228711510
1993,180092909082322
1994,343564670546655
1995,4187875743970980000
1996,3554242526183960
1997,4809924352461
1998,6011299897655910
1999,180064611287366
2000,213195933292055
2001,180053393039467
2002,4284318575860630000
2003,2252229090900940
2004,4442026260228810000
2005,3533005134616280
2006,4711245878316710000
2007,4821383235322390
2008,4012005452321430000
2009,4381604627741370
2010,6011161995658830
2011,4772097932867960000
2012,344706199640092
2013,4350514071371960000
2014,4250087701769520
2015,4906557325416
2016,213106778593606
2017,4910850395860990000
2018,3580810950649910
2019,4644722222490900
2020,4787479030270
2021,30276348064858
2022,4676128054612740
2023,3584218764514300
2024,503854764316
2025,676290573903
2026,3588426137624380
2027,3595810502431230
2028,3598508137643490
2029,345159728811470
2030,4075429780022120000
2031,6557185526102870
2032,4397578140689
2033,213132341934515
2034,6011499928938450
2035,4007254904845820000
2036,30215628086132
2037,4919165370203
2038,4683042319853840000
2039,2591991108143290
2040,2537998112546700
2041,38526063943179
2042,4017204819325450
2043,3558276528581110
2044,4860043388555
2045,4366367483915
2046,347467162274172
2047,180092005789259
2048,5523322089312640
2049,30019444977783
2050,3591692257294550
2051,3541038028572520
2052,213108153839125
2053,4997675414657410
2054,180026563114575
2055,4438580164133
2056,3570794610646080
2057,60424570772
2058,213100156600935
2059,630476754381
2060,377846035962795
2061,3542297440420000
2062,501890584490
2063,4515894501965800
2064,3583048590511300
2065,345478359853159
2066,4338352099522730
2067,4127148062321260
2068,502046453887
2069,372469994378336
2070,4254855767877450
2071,2705188119353360
2072,38956955622013
2073,6569706497621630
2074,4072165416525
2075,343815145369903
2076,374709428817211
2077,502080226652
2078,4031378868165660
2079,213195832837554
2080,4009220541725200000
2081,4549809136440340000
2082,3597714766340010
2083,346301748690877
2084,4234299211158190000
2085,5269058765418240
2086,4552236090579270000
2087,6011943773488300
2088,30075857679936
2089,5228099286612550
2090,30591559093127
2091,3584329436479120
2092,4293649285712500000
2093,340827823954701
2094,340323036488042
2095,30555445091223
2096,3591441151638320
2097,349996952716883
2098,4090256425622650000
2099,3532821751246830
2100,6011490485996490
2101,180040215397397
2102,2418393567627210
2103,344553829294985
2104,675951687663
2105,6011055358736200
2106,4964886507548560
2107,4021853889556910
2108,3511921632335780
2109,373180369208417
2110,345963828156615
2111,6011231022506050
2112,3521995619021510
2113,347205408954821
2114,3528687352858620
2115,3549636063773570
2116,3568110202453330
2117,2405812359267140
2118,4195382822104420
2119,180099753882442
2120,3558335205145750
2121,6011574789056020
2122,6011412587690860
2123,4986113692200390000
2124,4214788963042
2125,3574558474569920
2126,4662013114535240
2127,180086277949229
2128,3594154060674640
2129,5193159367356640
2130,4710891868937
2131,4686682125861740
2132,4612301223622
2133,4352611450002730
2134,213175830851260
2135,3568364818303430
2136,30003758578692
2137,4116392929966770000
2138,3545893340832820
2139,60417880956
2140,341439814348437
2141,30137214549176
2142,213116292799456
2143,4169195645641690000
2144,6579664536168670
2145,6522850018484970
2146,345014988833377
2147,2710028702165050
2148,375542080430471
2149,4885499041631700000
2150,3524295987476950
2151,4862663077922
2152,4284580578660
2153,4306471186824650
2154,4926289859146640000
2155,4099997776930960
2156,343134718925228
2157,376517391274718
2158,180088096225468
2159,4791481724935270
2160,3593291160175870
